layer_id,head_id,delta,attn_top,cos_true,cos_false,prompt,true_label,false_label
17,24,0.12047004699707031,<s> | '. | No | Yes | ?,-0.003,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
17,27,0.1203155517578125,<s> | ? | No | or | earlier,-0.01,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
17,29,0.011651992797851562,"<s> | : | 
 | ? | 
",0.019,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
17,30,0.020524978637695312,Yes | No | ' | ' | <s>,0.032,0.046,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
17,31,0.4054889678955078,<s> | ? | Yes | 6 | No,-0.025,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,1,0.012758255004882812,"<s> | ? | 
 | Yes | 6",0.005,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,3,0.009740829467773438,"<s> | A | : | 
 | '.",0.012,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,6,0.01053619384765625,<s> | : | < | ' | A,-0.028,-0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,8,0.02527618408203125,<s> | No | ? | than | Yes,0.037,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,10,0.13855361938476562,"<s> | : | A | '. | 
",-0.002,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,13,0.027986526489257812,<s> | 2 | ? | earlier | Yes,0.002,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,14,0.29709434509277344,<s> | earlier | ? | than | '.,0.063,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,17,0.0676422119140625,"<s> | : | A | system | 
",0.034,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,19,0.02902984619140625,<s> | ? | : | No | A,0.016,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,20,0.21813011169433594,: | <s> | or | '. | A,-0.05,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,21,0.03373908996582031,<s> | ? | : | A | No,0.013,-0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,22,0.0022335052490234375,<s> | : | < | A | You,-0.002,-0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,23,0.15894126892089844,<s> | No | or | Yes | ?,-0.013,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,24,0.20403289794921875,"<s> | A | : | 
 | '.",0.084,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,26,0.19074249267578125,"<s> | : | 
 | 
 | .",0.019,0.063,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,28,0.037906646728515625,<s> | 2 | 6 | No | Yes,-0.015,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,29,0.011962890625,"<s> | A | : | 
 | ?",0.032,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
18,30,0.04313850402832031,"<s> | : | 
 | A | 2",0.009,0.043,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,1,0.004913330078125,"<s> | A | 
 | : | No",-0.02,-0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,3,0.09399223327636719,"<s> | : | ? | A | 
",0.021,-0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,4,0.060596466064453125,"<s> | : | A | No | 
",-0.006,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,5,0.0006389617919921875,"<s> | No | A | or | 
",0.019,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,12,0.019893646240234375,<s> | No | ' | : | Yes,0.061,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,14,0.03255462646484375,<s> | Yes | No | ' | ',0.027,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,15,0.018167495727539062,No | <s> | ' | or | :,0.066,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,16,0.054157257080078125,<s> | : | Yes | No | '.,0.007,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,17,0.003307342529296875,<s> | Yes | No | < | ',0.066,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,18,0.09245109558105469,No | or | Yes | ' | <s>,0.069,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,20,0.12523651123046875,<s> | Yes | No | ' | ',0.06,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,22,0.04197502136230469,"<s> | 
 | A | : | 
",-0.004,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,24,0.0041790008544921875,"<s> | : | 
 | '. | A",0.022,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,27,0.13035011291503906,"<s> | : | A | 
 | No",0.012,0.042,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,28,0.028066635131835938,<s> | : | < | A | <,-0.004,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,29,0.0022735595703125,"<s> | : | 
 | No | bot",-0.001,0.035,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
19,31,0.00679779052734375,"<s> | 
 | No | '. | :",0.025,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,0,0.15520477294921875,": | <s> | 
 | '. | A",0.019,0.068,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,1,0.011426925659179688,No | Yes | ' | ' | <s>,0.043,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,3,0.1151123046875,: | Yes | <s> | ' | No,0.086,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,4,0.005466461181640625,<s> | No | A | Yes | Answer,-0.003,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,6,0.040317535400390625,<s> | : | No | Yes | Answer,-0.045,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,7,0.019903182983398438,"<s> | Yes | 
 | bot | '.",-0.01,-0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,8,0.008089065551757812,<s> | < | : | No | Yes,-0.002,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,11,0.01067352294921875,"<s> | 
 | : | '. | ?",0.002,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,12,0.0034770965576171875,"<s> | ? | 
 | '. | No",0.005,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,13,0.015625,"<s> | A | 
 | : | 2",0.036,0.046,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,15,0.09120750427246094,Yes | No | ' | ' | <s>,-0.027,-0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,16,0.03633308410644531,"<s> | : | 
 | ? | '.",0.003,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,17,0.0015869140625,"<s> | A | '. | 
 | :",0.011,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,21,0.15159034729003906,<s> | Yes | ' | No | Is,0.083,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,23,0.05824470520019531,"<s> | A | 
 | : | '.",0.102,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,24,0.029722213745117188,<s> | No | : | earlier | Yes,0.038,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
20,25,0.0018367767333984375,"<s> | : | 
 | system | A",0.013,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,0,0.0066375732421875,<s> | : | ? | A | 2,-0.021,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,2,0.014459609985351562,"<s> | : | A | 
 | '.",0.032,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,3,0.0023136138916015625,<s> | : | ? | 5 | .,0.008,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,4,0.24289894104003906,": | <s> | '. | ' | 
",-0.051,-0.033,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,5,0.030637741088867188,<s> | No | ' | Yes | or,0.084,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,6,0.0126953125,"<s> | 
 | : | A | '.",0.009,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,7,0.4629650115966797,No | <s> | A | Yes | or,0.074,-0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,9,0.021043777465820312,"<s> | : | A | 
 | bot",0.012,0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,10,0.0071315765380859375,"<s> | : | A | 
 | '.",0.042,0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,13,0.0190277099609375,<s> | : | ? | 4 | than,0.022,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,15,0.0003147125244140625,<s> | : | No | Yes | ?,-0.016,-0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,16,0.03835105895996094,<s> | Yes | ' | 6 | No,0.053,0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,17,0.0373687744140625,"<s> | : | 
 | A | 6",-0.014,0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,19,0.025493621826171875,<s> | ? | Please | : | Is,0.018,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,22,0.013116836547851562,' | <s> | or | ' | ',-0.001,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,26,0.11576080322265625,"<s> | : | 
 | '. | Is",0.03,0.07,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,28,0.01511383056640625,<s> | : | A | Yes | with,-0.04,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
21,30,0.004482269287109375,"<s> | Yes | : | 2 | 
",-0.015,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,0,0.00136566162109375,"<s> | 
 | '. | < | :",0.036,-0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,2,0.002490997314453125,"<s> | : | A | 
 | 2",-0.029,-0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,3,0.003841400146484375,<s> | A | : | Is | 2,0.025,0.04,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,5,0.001308441162109375,"<s> | : | '. | A | 
",-0.007,0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,6,0.02672576904296875,"<s> | : | A | 
 | '.",0.018,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,8,0.0365753173828125,<s> | : | than | Is | earlier,0.03,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,10,0.007045745849609375,"<s> | 
 | '. | : | 
",0.026,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,12,0.03364753723144531,"<s> | : | 
 | A | Please",-0.011,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,13,0.10597610473632812,Yes | No | <s> | Please | You,0.169,0.164,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,14,0.009740829467773438,<s> | Yes | : | ? | 5,0.018,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,15,0.009752273559570312,"<s> | : | A | '. | 
",0.037,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,16,0.019916534423828125,"<s> | : | 
 | ? | .",0.021,0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,19,0.15536117553710938,<s> | earlier | Please | : | :,0.046,0.087,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,21,0.1554698944091797,<s> | Yes | Answer | No | :,0.03,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,22,0.01085662841796875,<s> | ? | : | 6 | earlier,0.02,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,23,0.011730194091796875,"<s> | 
 | : | '. | A",0.005,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,24,0.009624481201171875,<s> | . | : | compare | >,0.027,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,26,0.12129783630371094,No | <s> | Yes | < | '.,-0.071,-0.047,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
22,28,0.09903335571289062,": | A | '. | <s> | 
",0.005,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,1,0.06720542907714844,"<s> | A | : | 
 | No",0.018,0.063,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,2,0.06661605834960938,"<s> | A | : | 
 | '.",0.053,0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,4,0.011846542358398438,<s> | : | A | Yes | No,0.007,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,5,0.013797760009765625,"<s> | : | A | 
 | 2",0.007,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,6,0.03811073303222656,<s> | ? | : | earlier | '.,-0.005,-0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,8,0.006877899169921875,"<s> | : | A | 
 | '.",0.024,0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,12,0.01132965087890625,<s> | Answer | : | ' | >,0.02,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,14,0.01715850830078125,"<s> | A | No | : | 
",0.006,-0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,16,0.0037364959716796875,"<s> | : | A | 
 | Is",-0.001,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,17,0.001178741455078125,"<s> | : | A | No | 
",0.028,0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,19,0.0015869140625,<s> | Yes | earlier | years | A,0.006,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,24,0.014757156372070312,<s> | Yes | No | earlier | :,0.012,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,25,0.014944076538085938,<s> | Yes | : | You | No,-0.009,-0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,26,0.016431808471679688,"<s> | : | 
 | A | '.",-0.037,-0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,29,0.008787155151367188,Yes | <s> | No | A | Answer,0.0,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,30,0.015239715576171875,"<s> | : | A | 
 | 2",0.005,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
23,31,0.002071380615234375,"<s> | : | 
 | 
 | Yes",0.001,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,3,0.0008449554443359375,"<s> | : | 
 | A | '.",-0.002,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,4,0.13162612915039062,": | <s> | 
 | '. | ?",0.002,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,5,0.00640869140625,"<s> | : | A | 
 | '.",0.047,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,8,0.013484954833984375,"<s> | 
 | < | : | 
",-0.005,-0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,10,0.0046672821044921875,"<s> | : | A | 
 | 2",-0.001,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,11,0.0068531036376953125,<s> | Yes | A | : | No,0.045,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,14,0.14649581909179688,"<s> | A | 
 | : | ?",0.181,0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,17,0.0039653778076171875,<s> | : | ? | '. | A,-0.002,-0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,18,0.0011310577392578125,"<s> | : | A | 
 | No",-0.014,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,20,0.005092620849609375,": | <s> | 
 | A | 
",0.021,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,22,0.0064792633056640625,<s> | Yes | No | : | 5,0.082,0.033,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,24,0.002422332763671875,"<s> | No | Yes | A | 
",-0.005,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,26,0.21633338928222656,Yes | No | <s> | Is | Please,0.338,0.129,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,27,0.04385948181152344,<s> | No | : | Yes | ?,0.04,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,28,0.0052547454833984375,"<s> | : | A | 
 | 2",0.039,0.049,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,29,0.012935638427734375,<s> | 4 | No | earlier | <,0.022,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
24,31,0.0041027069091796875,<s> | : | 2 | 4 | years,-0.006,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,1,0.03443336486816406,"<s> | : | A | 2 | 
",0.029,0.062,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,2,0.012172698974609375,<s> | Yes | 9 | No | :,0.016,0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,4,0.01123809814453125,<s> | : | Please | '. | You,0.009,0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,7,0.017419815063476562,<s> | Yes | A | Answer | No,-0.031,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,9,0.00054931640625,"<s> | : | A | ? | 
",0.018,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,11,0.0009403228759765625,"<s> | : | 
 | A | '.",0.057,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,14,0.000896453857421875,"<s> | : | 
 | A | Yes",0.03,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,15,0.021951675415039062,"<s> | A | '. | : | 
",0.018,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,16,0.018909454345703125,"A | <s> | : | 
 | '.",0.019,0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
25,17,0.0033721923828125,"<s> | : | A | 
 | '.",0.008,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
