layer_id,head_id,delta,attn_top,cos_true,cos_false,prompt,true_label,false_label
10,6,0.04212188720703125,"<s> | : | A | 
 | '.",-0.022,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,7,0.018880844116210938,<s> | > | answer | : | .,0.018,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,8,0.0013713836669921875,<s> | Is | . | : | earlier,0.014,0.042,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,9,-0.012180328369140625,"<s> | 
 | Please | > | <",0.026,0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,10,0.005786895751953125,"<s> | : | A | 
 | '.",0.013,0.026,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,11,0.0023746490478515625,<s> | bot | No | ' | or,-0.006,-0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,12,0.015085220336914062,"<s> | : | A | 
 | '.",-0.013,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,13,0.01816558837890625,"<s> | : | . | ? | 
",-0.001,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,14,0.002552032470703125,"<s> | : | > | : | 
",-0.039,-0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,15,0.008356094360351562,"<s> | : | 
 | A | answer",0.017,0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,16,0.019399642944335938,<s> | : | : | . | Please,0.033,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,17,-0.008693695068359375,<s> | Is | : | system | ',0.001,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,18,0.014394760131835938,"<s> | 
 | '. | : | A",0.015,0.045,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,19,0.016870498657226562,"<s> | A | : | 
 | '.",-0.017,-0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,20,0.021379470825195312,"<s> | 
 | A | : | '.",0.014,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,21,0.0067291259765625,<s> | ? | . | earlier | Is,0.015,-0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,22,0.0391998291015625,"<s> | ? |  | 
 | than",0.03,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,23,0.028604507446289062,<s> | : | > | > | <,-0.019,-0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,24,-0.0007610321044921875,<s> | Is | ' | : | ,0.022,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,25,0.024694442749023438,<s> | ? | compare | . | <,-0.03,0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,26,-0.008859634399414062,"<s> | 
 | Please | > | You",0.008,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,27,-0.016313552856445312,<s> | > | system | bot | No,-0.02,0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,28,0.01222991943359375,<s> | : | '. | or | A,0.002,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,29,-0.00922393798828125,"<s> | 
 | '. | : | No",0.015,0.035,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,30,0.002079010009765625,"<s> | A | : | 
 | '.",0.029,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
10,31,0.028852462768554688,"<s> | : | A | 
 | >",-0.022,-0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,0,0.018857955932617188,<s> | > | A | answer | You,0.003,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,1,-0.0033397674560546875,<s> | : | . | ? | '.,0.029,0.044,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,2,-0.00185394287109375,"<s> | : | No | 
 | '.",0.031,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,3,-0.02094268798828125,"<s> | Is | ? | 
 | <",-0.006,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,4,0.0055694580078125,<s> | You | < | Is | ,0.025,0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,5,0.013195037841796875,"<s> | system | 
 | > | :",0.033,0.017,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,6,-0.01578521728515625,<s> | You | Is | . | compare,0.005,-0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,7,0.018466949462890625,"<s> | : | A | 
 | '.",-0.025,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,8,0.000774383544921875,<s> | : | Is | Yes | ?,0.033,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,9,0.01617431640625,"<s> | : | A | 
 | '.",-0.01,-0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,10,0.01371002197265625,"<s> | : | 
 | > | '.",-0.035,-0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,11,0.014904022216796875,"<s> | . | : | 
 | You",-0.003,0.041,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,12,-0.022815704345703125,"<s> | 
 | : | : | Please",0.016,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,13,0.017641067504882812,"<s> | : | A | 
 | '.",0.032,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,14,0.0395660400390625,"<s> | : | A | 
 | '.",-0.007,-0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,15,-0.001834869384765625,: | <s> | A | Answer | Please,0.011,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,16,0.027109146118164062,"<s> | > | 
 | '. | No",-0.028,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,17,0.0044879913330078125,"<s> | : | Is | 
 | 
",0.035,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,18,0.08847427368164062,"<s> | : | A | 
 | answer",0.03,0.036,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,19,-0.0050373077392578125,<s> | answer | Please | You | >,-0.001,0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,20,0.014326095581054688,"<s> | : | A | 
 | .",0.007,-0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,21,0.0095977783203125,"<s> | 
 | 
 | : | Please",0.031,0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,22,0.08647346496582031,"<s> | : | 
 | A | '.",-0.01,-0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,23,0.07825660705566406,<s> | . | system | Answer | :,0.008,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,24,-0.009029388427734375,<s> | : | 6 | > | Please,0.01,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,25,0.04228782653808594,"<s> | Answer | answer | 
 | :",0.007,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,26,0.0931243896484375,<s> | > | . | compare | Answer,0.002,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,27,-0.010854721069335938,"<s> | : | ? | A | 
",-0.007,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,28,-0.021816253662109375,<s> | : | A | ? | ,-0.016,-0.034,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,29,-0.001224517822265625,<s> | You | > | < | >,0.004,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,30,-0.010433197021484375,<s> | A | : | 4 | ?,-0.038,0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
11,31,0.014192581176757812,"<s> | : | You | 
 | <",0.012,0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,0,0.012208938598632812,<s> | or | '. | No | ?,0.074,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,1,0.09427261352539062,<s> | : | A | No | '.,0.003,0.001,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,2,0.03405189514160156,"<s> | A | 
 | : | '.",-0.005,-0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,3,-0.0011882781982421875,"<s> | You | that | 
 | Please",0.009,0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,4,-0.0004482269287109375,"<s> | : | ? | 
 | Yes",0.015,-0.014,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,5,-0.018613815307617188,"<s> | : | > | 
 | :",-0.005,-0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,6,0.000118255615234375,"<s> | : | 
 | ? | '.",0.042,0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,7,0.0017547607421875,"<s> | : | A | 
 | '.",0.012,0.037,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,8,-0.020639419555664062,"<s> | : | 
 | ? | Yes",-0.0,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,9,0.05042076110839844,"<s> | ? | 
 | > | Is",0.005,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,10,-0.008838653564453125,<s> | No | Answer | '. | Yes,0.021,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,11,-0.00225067138671875,"<s> | : | A | '. | 
",-0.0,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,12,-0.00713348388671875,: | <s> | A | Answer | '.,-0.054,-0.011,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,13,0.00017547607421875,"<s> | : | A | 
 | 
",0.01,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,14,0.0002307891845703125,<s> | : | > | ' | '.,-0.015,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,15,0.016656875610351562,"<s> | : | No | '. | 
",0.028,0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,16,-0.0010967254638671875,"<s> | 4 | 
 | earlier | ?",0.018,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,17,-0.0120391845703125,": | <s> | 
 | A | ?",0.013,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,18,0.012882232666015625,<s> | < | bot | ' | Is,0.03,0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,19,0.0023822784423828125,"<s> | : | ? | 
 | 
",0.011,0.033,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,20,0.015178680419921875,"<s> | ? | . | 
 | No",-0.009,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,21,-0.001087188720703125,<s> | : | 5 | Is | You,0.024,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,22,0.030256271362304688,"<s> | No | '. | 
 | '",-0.022,-0.022,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,23,-0.035404205322265625,<s> | > | ' | answer | <,0.001,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,24,-0.004364013671875,<s> | : | answer | You | Is,0.009,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,25,-0.028249740600585938,<s> | ? |  | No | :,0.024,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,26,0.04410552978515625,<s> | . | ? | Is | compare,-0.0,-0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,27,0.016155242919921875,"<s> | 
 | ? | > | 
",0.035,0.012,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,28,-0.024202346801757812,"<s> | 
 | 
 | : | A",0.006,0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,29,-0.013347625732421875,"<s> | 
 | A | You | a",-0.007,0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,30,-0.022634506225585938,"<s> | A | : | 
 | Yes",-0.047,-0.028,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
12,31,0.004566192626953125,<s> | You | > | : | <,-0.01,-0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,0,0.04028129577636719,"<s> | : | A | 
 | Please",0.019,-0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,1,0.0002880096435546875,<s> | Is | ? | No | >,0.024,0.02,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,2,0.03966522216796875,or | ' | No | '. | Yes,0.042,0.037,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,3,-0.011327743530273438,<s> | '. | : | or | A,0.002,0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,4,-0.10109138488769531,"<s> | '. | No | or | 
",-0.01,-0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,5,-0.00220489501953125,": | <s> | A | 
 | '.",0.031,0.032,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,6,0.006938934326171875,<s> | No | '. | or | ',0.006,-0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,7,0.06976318359375,"<s> | 
 | : | 
 | A",0.01,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,8,-0.0040493011474609375,"<s> | : | '. | 
 | :",0.033,0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,9,0.023363113403320312,"<s> | 
 | > | : | A",0.023,0.025,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,10,0.0076351165771484375,"<s> | 
 | ? | : | '.",-0.028,-0.018,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,11,0.013885498046875,<s> | : | < | Answer | <,-0.011,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,12,0.04643058776855469,<s> | '. | with | : | A,0.031,0.013,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,13,-0.04351615905761719,<s> | No | Yes | : | ?,0.024,0.0,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,14,0.03817939758300781,"<s> | '. | > | No | 
",0.005,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,15,0.03780364990234375,"<s> | : | A | 
 | >",0.021,0.002,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,16,-0.0003223419189453125,<s> | : | Is | Yes | No,0.01,0.015,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,17,0.027544021606445312,"<s> | 
 | : | '. | A",0.002,0.05,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,18,0.08222770690917969,<s> | or | ' | compare | '.,0.013,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,19,-0.01171875,answer | <s> | ' | Is | or,0.027,0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,20,0.010629653930664062,<s> | : | A | No | You,0.006,0.04,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,21,-0.06555747985839844,<s> | : | or | > | Yes,-0.042,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,22,0.05603981018066406,"<s> | : | 
 | A | 
",0.015,0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,23,0.00034332275390625,"<s> | : | 
 | > | Please",0.011,-0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,24,-0.12740325927734375,"<s> | '. | 
 | 
 | or",0.041,0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,25,0.010137557983398438,"<s> | 
 | : | ? | '.",0.055,0.004,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,26,-0.0015277862548828125,<s> | Is | You | system | :,0.026,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,27,0.027210235595703125,"<s> | : | '. | 
 | ?",-0.037,-0.016,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,28,0.022958755493164062,"<s> | 
 | : | Yes | .",0.008,0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,29,0.04388427734375,<s> | : | answer | or | A,0.007,-0.031,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,30,0.03516387939453125,<s> | answer | or | Is | >,-0.019,-0.006,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
13,31,-0.06509590148925781,<s> | ? | No | Is | Yes,-0.008,-0.008,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,0,0.03973388671875,"<s> | : | 
 | '. | A",-0.037,-0.027,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,1,-0.0135955810546875,<s> | ? | '. | No | Yes,0.009,0.01,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,2,-0.04514312744140625,"<s> | : | A | 
 | <",0.032,0.041,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,3,-0.0042133331298828125,<s> | Is | : | Yes | A,0.027,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,4,0.008579254150390625,"<s> | 
 | A |  | ?",-0.017,0.009,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,5,0.020849227905273438,<s> | : |  | ? | :,0.021,-0.024,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,6,0.0006504058837890625,"<s> | 
 | '. | : | A",0.005,0.023,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,7,0.0488128662109375,"<s> | 
 | : | > | 
",-0.025,0.03,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,8,0.0014591217041015625,"<s> | 
 | : | '. | No",-0.001,0.019,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,9,-0.0075969696044921875,"<s> | : | : | 
 | A",0.032,0.021,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,10,-0.06294822692871094,"<s> | ? | 
 | : | 
",-0.004,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,11,-0.022001266479492188,"<s> | 
 | A | '. | ?",0.004,0.007,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,12,0.0011119842529296875,<s> | No | ? | '. | years,0.003,0.003,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,13,0.0398101806640625,"<s> | 
 | : | A | '.",0.005,0.005,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
14,14,-0.02353668212890625,<s> | : | Yes | No | >,-0.021,-0.029,"<system> You are a bot that can compare years. <system>
Please answer: Is 1954 earlier than 2006? Answer with 'Yes' or 'No'.
A:",Yes,No
